homeTeamAbbrev,teamName,observedRecord,observedWinPercent,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
UNM,New Mexico Lobos,4.0 - 8.0,0.3333333333333333,0.23484848484848486,6.8842874952649975,18.19579273325846,-11.311505237993464,-0.3711954255602165,-0.13426620674675185,115.0,104.5,93.0,125.0,-3.0560808446507046,120.0
UVA,Virginia Cavaliers,3.0 - 9.0,0.25,0.09090909090909091,11.633785155085006,51.7216841739556,-40.087899018870594,-0.0591559067567366,0.09882154141919124,21.0,124.0,126.0,78.0,-3.229741568599355,121.0
UNT,North Texas Mean Green,5.0 - 7.0,0.4166666666666667,0.1893939393939394,0.3251089549656092,11.711385227008494,-11.386276272042885,-0.3878491821464203,-0.17486477605778042,128.0,113.0,94.0,127.0,-3.3032440961483203,122.0
USU,Utah State Aggies,6.0 - 7.0,0.4615384615384615,0.36363636363636365,10.347277248686003,27.004837865042184,-16.65756061635618,-0.4786307773760572,-0.11644651126046322,101.0,88.5,108.0,132.0,-3.306370437270449,123.0
SJSU,San José State Spartans,7.0 - 6.0,0.5384615384615384,0.022727272727272728,5.634695415742087,41.95071571176388,-36.31602029602179,-0.0614113702478443,-0.07515923032442481,84.0,130.5,122.0,80.0,-3.3404821409781214,124.0
HOU,Houston Cougars,4.0 - 8.0,0.3333333333333333,0.11363636363636363,7.231909880272737,49.6864910397424,-42.45458115946966,-0.0970517560936767,0.029868379415586368,60.0,119.5,127.0,85.0,-3.4194535592550386,125.0
BAY,Baylor Bears,3.0 - 9.0,0.25,0.09848484848484848,8.613841703235499,47.222211050049985,-38.608369346814484,-0.1497555419194884,0.08076778578419187,27.0,122.5,125.0,98.0,-3.5734288007808646,126.0
PITT,Pittsburgh Panthers,3.0 - 9.0,0.25,0.06060606060606061,1.1865512397162428,38.25946476193798,-37.07291352222173,-0.1392699413007602,0.04853643735117532,52.0,127.5,123.0,95.0,-3.601297096945361,127.0
IU,Indiana Hoosiers,3.0 - 9.0,0.25,0.07575757575757576,4.626084861354983,49.05895223963966,-44.432867378284676,-0.1214631786713731,0.05061874902736874,51.0,125.5,128.0,91.0,-3.750474526722951,128.0
JVST,Jacksonville State Gamecocks,9.0 - 4.0,0.6923076923076923,0.07575757575757576,6.428619556645728,44.08889646356254,-37.66027690691681,-0.2059810920616857,-0.15838799854253727,123.0,125.5,124.0,104.0,-3.8853078144994444,129.0
MSU,Michigan State Spartans,4.0 - 8.0,0.3333333333333333,0.022727272727272728,0.6808165171584784,50.04124600757259,-49.36042949041411,-0.0827446560983653,0.10144927925497806,18.0,130.5,130.0,84.0,-3.9531587500879586,130.0
ASU,Arizona State Sun Devils,3.0 - 9.0,0.25,0.015151515151515152,-0.6649009821940759,49.55908464167614,-50.22398562387021,-0.1075387385295613,0.14241787693043975,3.0,132.0,131.0,89.0,-4.13205740990104,131.0
STAN,Stanford Cardinal,3.0 - 9.0,0.25,0.0,1.4995950375697098,55.23584786078608,-53.73625282321637,-0.0704623396405569,0.14205882750057264,4.0,133.0,132.0,82.0,-4.149244698472957,132.0
VAN,Vanderbilt Commodores,2.0 - 10.0,0.1666666666666666,0.03787878787878788,1.0050067739980828,67.26524109684273,-66.26023432284465,-0.2543884723451394,0.05108603191198951,50.0,129.0,133.0,113.0,-5.374117543942751,133.0
